Adjusted Close,Weighted Moving Average,Inverted Close,Inverted WMA
16.379999,14.945082352941172,914.599976,904.5475834439214
16.5,14.934831372549022,918.219971,902.0498646721569
16.540001,14.912776470588236,931.659973,899.806390349804
16.6,14.89370196078432,926.26001,897.0147506760787
16.58,14.880698039215686,927.570007,894.0373774745098
16.59,14.870180392156868,927.570007,891.1224366062744
16.59,14.860611764705887,909.929993,888.6874875733334
16.66,14.848799999999995,922.929993,886.3719345247059
16.719999,14.83949019607843,929.01001,884.1184745215687
16.59,14.831764705882355,908.590027,882.3418228266668
16.709999,14.816180392156861,909.030029,880.3595336392157
16.58,14.801984313725486,879.820007,878.3745539082352
16.33,14.797576470588233,879.390015,877.0129392674511
16.41,14.793027450980393,875.400024,875.6247982368627
16.49,14.781992156862751,889.659973,874.4678890549019
16.299999,14.77481568627451,892.469971,873.3594584196077
16.379999,14.76477647058823,897.380005,872.1222026862746
16.65,14.74643137254902,895.76001,869.8901403607845
16.870001,14.730878431372545,884.25,867.4692939082353
16.860001,14.719647058823526,891.119995,865.2466260384314
16.940001,14.720078431372551,902.98999,862.8135362164705
17.139999,14.728384313725492,910.400024,860.1859445592156
17.08,14.745215686274515,889.47998,857.9356396776473
17.1,14.763788235294122,901.580017,856.1252310360785
17.040001,14.781364705882353,904.960022,853.8754351145099
16.950001,14.800745098039222,904.450012,851.3671678298037
17.08,14.826196078431366,892,849.0865016054903
17,14.851333333333331,912.22998,846.6059283576469
17.190001,14.876996078431374,906.549988,844.5928228815685
17.27,14.910682352941173,917.580017,842.4995842815686
17.02,14.943615686274514,920.75,840.3186968972549
16.85,14.978211764705886,934.530029,838.1903977388234
16.940001,15.016407843137257,936.309998,836.6142800847061
17.15,15.056933333333337,938.869995,834.4804136031373
17.059999,15.096745098039223,913.309998,831.9844049011766
17.030001,15.13218039215686,932.869995,829.7232598862746
17.190001,15.153239215686272,930.549988,828.1572672298041
17.440001,15.186078431372552,933.76001,826.4874625450981
17.42,15.22404705882353,914.150024,825.3145301819608
17.41,15.263537294117642,896.73999,823.6892753003923
17.5,15.299113763921572,900.359985,822.2589309356863
17.540001,15.332454939607842,909.830017,821.4693470666667
17.68,15.36590591921569,904.27002,820.5325542149019
17.639999,15.398305918431365,882.530029,819.8093153380393
17.370001,15.427670623529412,882.950012,818.5978808439215
17.290001,15.463764701176471,876.190002,817.2979673317648
17.309999,15.509709799215678,894.73999,816.0258741184314
16.940001,15.554266661960781,902.650024,814.8545560039215
17.1,15.596337210980392,923.76001,813.5102256329413
17.1,15.63712148627451,915.390015,813.0503832392159
16.99,15.67963909568627,908.349976,813.0284227270588
16.98,15.725419490196078,900.960022,812.4577717309803
17.41,15.771341100392165,885.76001,811.7331748298038
17.280001,15.817921494117652,890.710022,811.002021342745
17.309999,15.862031299607835,882.150024,810.1271902854903
17.360001,15.904980320784315,890.22998,809.7059517905881
17.25,15.94641561647059,897.650024,808.0967447678431
17.27,15.989097970980394,882.5,807.2876473647059
17.23,16.032533227450983,896.140015,806.5803210674512
17.309999,16.069270484705875,890.159973,806.2129872329413
17.690001,16.10924691843137,899.719971,806.0222351356862
17.950001,16.142407705882356,884.390015,807.0253951568627
18.07,16.164172414901955,879.200012,808.1187903050978
18.129999,16.18786653568628,860.02002,810.3361000345096
18.33,16.21341948,881.27002,812.7449478988234
18.360001,16.23004689490196,841.440002,814.9588388949018
18.379999,16.248556663529417,835.320007,816.3997794917647
18.34,16.276274315294113,803.919983,818.1607137670588
18.299999,16.310854751372556,776.76001,819.6754990494118
17.74,16.343152833725483,798.549988,821.5411857623529
17.860001,16.37678424862745,785.280029,822.9583466752941
18.07,16.416619505882355,800.580017,824.1803536211767
18.120001,16.45246264627451,818.950012,825.6084388023529
18.09,16.487670492549025,827.909973,827.4590353568628
18.620001,16.51912935843137,847.909973,828.9355370713727
18.67,16.545694105882355,815.280029,830.6990109545101
18.559999,16.576101950588235,827.369995,831.90748224549
18.57,16.602141167843133,854.950012,833.5844479419609
18.639999,16.634462777254907,839.659973,835.0054360337255
18.620001,16.668619640784318,819.289978,836.2377347788237
18.700001,16.69177258274509,833.700012,838.1605499427452
18.57,16.707247093333333,845.390015,840.8377658792156
18.57,16.725411839215685,843.320007,843.5554995678431
18.549999,16.750980466666665,869.460022,845.9529423192158
18.24,16.772078466666663,873.52002,848.1709121552941
17.98,16.791129487058818,891.099976,850.6958141301961
18.09,16.815537369411764,889.809998,852.9698760211766
18.440001,16.848431525490195,886.909973,855.1030750211767
18.379999,16.879270739607836,909.450012,857.1262118509807
17.700001,16.908580541960784,909.580017,858.7257802588235
17.370001,16.94033740392156,902.960022,860.5350896337252
17.719999,16.972447246274506,893.919983,862.8143294580394
16.91,17.00876881333333,879.150024,864.3702124447058
16.809999,17.042149164705883,893.400024,866.1856329882355
17.15,17.06359234039216,878.02002,868.4535946698039
17.280001,17.08071394666667,916.070007,870.2034919058824
17.209999,17.09764723764706,917.799988,870.947734105098
17.09,17.099302176470584,917.869995,872.0499387066665
17.27,17.106753153725496,934.820007,872.8080566721567
17.190001,17.1135766792157,947.950012,873.0392242964706
17.34,17.115459027450974,940.859985,872.7783234
17.49,17.116470786666664,962.700012,872.3705599545098
17.379999,17.13396882039216,949.359985,871.4222003921569
17.42,17.145686501960792,937.429993,870.6496041137256
17.15,17.158047241568628,950.700012,869.797753060392
17.09,17.171796295686274,928.77002,868.9102784909804
17.280001,17.1806276627451,930.25,868.6852828807843
17.57,17.18972569647059,919.619995,867.9408520007842
17.450001,17.196776671372543,884.210022,866.9262792831371
17.58,17.20656486117647,903.799988,866.6867098243139
17.700001,17.23069038509804,908.640015,866.4154304407842
17.700001,17.26424335843138,905.460022,867.2823401098037
18.07,17.301427664313717,876.77002,868.1696965301959
18.059999,17.339600166274504,859.570007,869.2133741639215
17.950001,17.384266825882364,834.599976,869.6857753631372
17.93,17.42866685803922,864.23999,870.0414002070587
18.040001,17.47223543764705,884.659973,870.1644511929412
18.059999,17.512666801568628,911.619995,870.3023568862747
18.07,17.55020400862746,902.780029,870.819604127059
18.379999,17.564658903529416,898.960022,870.9831339247061
18.58,17.583129524705882,852.840027,870.6085697952941
18.540001,17.609113832156865,838.679993,869.8510945592154
18.620001,17.636329550588236,843.429993,869.8278798666665
18.879999,17.66155307215686,797.700012,869.2748362972551
18.809999,17.70678447607843,819.849976,868.53146308549
18.77,17.752737409411772,847.75,867.7633451294117
18.77,17.793027559215695,881.559998,867.4135256964706
18.620001,17.83254912156863,906.039978,866.2196835145097
18.870001,17.873584370196074,900.940002,865.2036606517647
18.84,17.912698130196077,917.929993,863.7026248752941
18.9,17.95389032078432,921.390015,862.0001858133335
18.879999,17.98866678509803,927.369995,859.6890789568629
18.84,18.022094229803916,920.469971,857.2382556580391
18.65,18.05345889098039,952.830017,854.6141069937253
18.540001,18.071568690196077,976.97998,852.9378719584315
18.58,18.07855692,989.030029,850.4633703913726
18.719999,18.089113778039216,953.98999,848.0470886917647
18.76,18.112690283921566,948.090027,845.4729708431372
18.709999,18.133129456470588,968.650024,843.6311269262748
18.620001,18.126149100392162,989.820007,842.4683431568628
18.459999,18.106000116078434,990.640015,841.1736694086273
18.26,18.099678503529415,973.530029,839.5096611011764
18.51,18.061451049411758,976.140015,838.0512134337256
18.469999,18.019905909019602,992.719971,837.4256124752941
18.440001,17.99234512156862,989.140015,836.7920670815685
18.74,17.970054962352947,1006.289978,836.4197534588235
18.790001,17.94502746980392,1019.98999,835.3512677615687
18.67,17.915372565490188,1037.140015,833.9906709254902
18.530001,17.892658838431363,1036.170044,831.8141687333332
18.639999,17.866674562352937,1007.27002,829.9745761466668
18.6,17.846502010980394,1009.559998,828.4366007733335
18.639999,17.831937302745096,1020.26001,827.2139255639216
18.68,17.81265882980392,1013.599976,826.6357527780392
18.799999,17.794972553725493,1030.73999,825.913344207843
18.780001,17.76658823921568,1027.530029,825.5632649482354
18.780001,17.73597647294118,1029.150024,824.95008936549
18.92,17.71302749176471,1049.900024,824.0761591474508
19.200001,17.701427490196078,1040.689941,823.8219161262745
19.25,17.68488635137255,1040.680054,823.061884277647
19.18,17.6732706627451,1067.140015,822.5270070227451
19.049999,17.66614913019608,1064.660034,821.6279259364705
18.93,17.659019754509803,1067.660034,821.3370157082352
18.82,17.666596221960788,1074.550049,821.2661605050981
18.809999,17.67378049333333,1083.819946,821.945555974902
18.82,17.67670601960785,1097.079956,821.7912651599999
18.85,17.67914523137255,1086.02002,823.1623318792157
18.65,17.68623546352941,1079.880005,824.7912807458822
18.690001,17.69437659607843,1091.880005,827.6903011152941
18.799999,17.703129533333332,1106.589966,831.7388890627449
18.790001,17.7242196854902,1098.22998,835.0318072996079
18.809999,17.75265105411765,1091.069946,838.9238690533334
18.549999,17.778949129411764,1097.280029,842.2689195113726
18.440001,17.808015831372543,1074.560059,844.9234603427449
18.030001,17.846886376470582,1054.98999,847.2458301396076
18.23,17.88239221647059,1073.01001,848.7601921239216
18.27,17.91618045019608,1088.849976,851.5321519145099
18.139999,17.94989025254902,1049.48999,853.8554620352941
18.110001,17.977553034509803,1052.670044,855.1397048250981
18.389999,18.014980521568628,1073.430054,857.0636275490197
18.43,18.05105110509804,1084.560059,859.8344363741179
18.540001,18.089302081568622,1086.459961,862.1175105443136
18.530001,18.126611843137262,1076.920044,864.0109296972547
18.49,18.162109879999992,1065.449951,866.0498236580393
18.43,18.189945171764705,1076.319946,867.1241287670588
18.360001,18.213388345098032,1091.47998,868.1046064996078
18.459999,18.2381648117647,1093.140015,868.4768192596079
18.49,18.267960847058824,1100.959961,868.9764272768628
18.389999,18.29883143215686,1107.829956,869.6400990133335
18.27,18.327490214117653,1125.170044,869.4678320078431
17.950001,18.35236083921569,1124.469971,869.3368981490198
17.969999,18.37023530745098,1126.069946,869.5285052627453
18.07,18.3794117772549,1128.369995,870.1433923317647
18.040001,18.39796863843137,1102.550049,871.3999327309803
17.98,18.413701930980398,1111.01001,872.1737201819607
17.93,18.42695687058824,1103.689941,873.628543042353
17.389999,18.450964711372546,1130.469971,873.6783624870587
17.41,18.475788278431374,1117.800049,873.7311003011769
17.5,18.49466670666667,1125.290039,873.8612417639217
17.6,18.506815762352936,1122.72998,873.420221987451
17.66,18.52229022901961,1126.339966,872.5437902792156
17.76,18.53505885411765,1125.400024,871.9919243419608
17.959999,18.54840783215686,1136.76001,870.6374691207842
18.01,18.56242351686274,1146.540039,869.8512973098038
18.02,18.580125436078433,1147.390015,869.5833526290197
17.91,18.59596076784313,1144.579956,868.868199357647
17.860001,18.61051766745098,1138.48999,869.0733046094118
18.030001,18.629239232941174,1131.869995,869.299100844706
18.110001,18.657654956078435,1148.699951,870.0356031772551
18.049999,18.686752992156862,1153.589966,872.2556887223527
18.08,18.711694166274512,1151.849976,873.8302619003921
18.23,18.730282359999997,1170.290039,875.3431399231373
18.200001,18.74310588862744,1165.550049,877.1030921960785
17.99,18.75065098666667,1166.160034,880.1153582823529
17.84,18.757215653333333,1153.040039,883.9572562737258
17.809999,18.763584280784315,1154.089966,888.9542534721571
17.91,18.770447026666663,1165.579956,892.9947638313727
17.74,18.768745066666654,1168.26001,896.4084356650981
17.559999,18.768133342745102,1164.310059,898.917965484706
17.58,18.77134114666667,1157.540039,901.9155410376472
17.469999,18.773584323921572,1162.77002,905.2227717176469
16.92,18.776290166274507,1146.140015,910.4949198156862
16.73,18.768619538823526,1153.839966,916.50921036
16.76,18.7566274227451,1131.780029,922.5400499521569
16.65,18.728698051764713,1106.72998,930.5455006156866
15,18.709278443921573,1109.890015,937.8841213011767
15.46,18.691882364705886,1109.380005,944.3271802878429
15.99,18.669780363921568,1109.430054,949.6334550203921
15.84,18.64699608941177,1089.839966,954.1114403349019
15.01,18.63559212862745,1080.949951,958.9044286815687
14.59,18.62613330666667,1097.97998,963.1664291866667
15.05,18.621309818039215,1083.339966,967.4234328023531
15.02,18.616376524705874,1104.180054,971.5753940227453
15.31,18.610149072941173,1116.47998,976.1152385756861
15.4,18.60184318980393,1118.51001,979.4997715050981
15.28,18.590964796862753,1107.5,982.0341019082356
14.8,18.58414907058824,1111.939941,984.1856852917649
14.33,18.578603972549022,1096.219971,987.7930427427453
14.69,18.569317658039214,1080.170044,991.747041857255
14.41,18.555615697254897,1083.51001,995.0200527984316
14.72,18.52970985333333,1090.02002,997.5856291278434
15.1,18.505113734901958,1094.439941,1000.2246560956864
15.27,18.484823538039223,1122.199951,1003.6408824603924
15.11,18.463505929411767,1130.199951,1007.0761995435295
14.96,18.440203967058828,1113.569946,1009.9604673984314
14.92,18.415325533333327,1100.640015,1013.0779021858824
15,18.36967059058824,1133.060059,1015.6126324839213
14.98,18.325858825098038,1133.280029,1017.7075034823528
14.81,18.28665882509804,1132.150024,1019.206538252549
14.7,18.252298040784314,1128.180054,1020.8127483749021
14.53,18.22101961019607,1119.310059,1023.620182917647
14.12,18.194431374901967,1127.579956,1026.4312025945098
14.33,18.176345061176473,1138.880005,1028.91346888
14.63,18.160752904313725,1127.569946,1031.7482855184317
14.71,18.146078394509804,1146.189941,1034.0152114611765
15.3,18.127701923137252,1138.410034,1036.4995084431375
15.24,18.10804706039216,1145.599976,1039.0120800737254
15.01,18.095780432941186,1156.550049,1040.796683050196
14.97,18.087349098823527,1155.140015,1043.0067559254903
15,18.077419647058818,1160.709961,1045.3019302596078
14.88,18.069607882352937,1164.890015,1046.6480158580391
14.77,18.06854121568627,1172.51001,1048.157794798431
14.78,18.066941254117655,1165.27002,1049.6327737427453
14.7,18.057678507450976,1154.670044,1050.914332502745
14.39,18.043184388235286,1148.079956,1051.9042168588235
14.26,18.0282745427451,1161.02002,1052.4283910917648
14.32,18.018078462745112,1157.130005,1053.4310020384312
14.84,18.001952970980387,1149.369995,1054.7367978368627
15.07,17.979482341960782,1144.650024,1055.6413230509802
15.33,17.95868234196079,1144.890015,1056.025794934902
14.67,17.93452543921569,1139.930054,1056.7780702486275
14.79,17.88983524392156,1149.560059,1057.8617508486273
14.85,17.839176420392153,1142.920044,1058.7450909929414
14.94,17.79112151764706,1134.359985,1060.563771087843
14.81,17.740070537254905,1123.089966,1063.194783276863
14.89,17.62539602823529,1119.380005,1065.1597083992158
14.73,17.531294068235283,1137.069946,1066.5323838784316
14.58,17.46018034352942,1136.76001,1069.4646902039215
14.57,17.38487053960785,1139.930054,1072.3193003443137
14.46,17.27879210901961,1158.310059,1074.3889453254903
14.21,17.158894069803925,1167.099976,1076.0280174807842
14.13,17.060047010980394,1170.349976,1077.6031091035297
14.31,16.962760737254904,1144.800049,1079.5498680635294
14.45,16.879599954509796,1129.900024,1081.9678149921567
14.55,16.802462701176474,1139.449951,1083.9995111592157
14.68,16.722996036078438,1140.199951,1085.4697864352945
14.44,16.62712152862746,1128.52002,1086.8875270211763
14.49,16.515686236078427,1149.5,1088.0133480980394
14.72,16.421631335686268,1157.420044,1088.866039967059
14.64,16.31949800313726,1150.339966,1089.0170343364705
14.7,16.23254898431373,1137.030029,1089.1628080125488
15.32,16.16303526039215,1142.660034,1089.2188180015685
15.32,16.102439182745094,1151.060059,1089.1598221435295
15.36,16.037764673725487,1138.650024,1090.1085339372544
15.15,15.969505851764707,1142.23999,1090.7471687521565
15.17,15.902047029803924,1141.209961,1091.6748728894117
15.24,15.840086247058817,1139.089966,1091.5499876729416
15.18,15.779215659607848,1118.329956,1091.9239935843136
15.21,15.713584287843128,1120.310059,1092.0164155584314
15.45,15.645748994509805,1118.540039,1092.2146123835296
15.5,15.57352154431372,1115.800049,1092.275515698039
15.41,15.48767056470588,1118.859985,1092.3677658305883
15.37,15.412909781176474,1102.839966,1092.0162360666668
15.21,15.352760761568629,1087.199951,1091.2828384949019
15.19,15.298399977254899,1084.099976,1090.501230026667
15.17,15.26977252627451,1059.780029,1089.8288787160784
15.3,15.24083919294118,1059.790039,1089.390510447059
15.2,15.204941154509807,1078.300049,1089.2173262847057
15.26,15.169843116862744,1104.609985,1088.403500752941
15.44,15.138384295686276,1100.089966,1087.4029609576469
15.32,15.104611748235293,1085.199951,1086.4762403741174
15.41,15.069035279215685,1084.780029,1084.8366075466668
15.44,15.036564692549012,1089.900024,1083.3845978337251
15.24,15.003639204705879,1073.47998,1081.9084475098039
14.8,14.961137246274511,1068.609985,1080.9377950368628
14.87,14.916243130980392,1077.089966,1079.922078694902
14.77,14.876486269803923,1097.540039,1078.4612098462746
14.78,14.859937251764705,1089.97998,1076.8886134282357
15.07,14.854682351372553,1091.650024,1075.4561013513728
15.02,14.86157646980392,1097.430054,1074.2736606196079
14.97,14.844352941176467,1080.98999,1072.8762010062749
15.04,14.834031372549022,1056.75,1072.1129847529412
15.19,14.827733333333335,1062.439941,1071.050492024314
15.21,14.826439215686282,1071.380005,1070.844530219608
15.34,14.821474509803926,1069.630005,1071.6229467725486
15.47,14.821090196078424,1072.280029,1072.2902717458821
15.65,14.814517647058825,1051.329956,1072.9850402407844
15.6,14.802635294117644,1038.550049,1073.6995636305883
15.66,14.791466666666674,1040.939941,1075.203761025098
15.8,14.776980392156862,1018.609985,1077.095872802353
15.83,14.753121568627453,1007.039978,1078.3808148996075
15.92,14.72642352941177,1012.27002,1080.2940869545098
15.86,14.70750588235294,1003.450012,1081.4583438015686
16.120001,14.694635294117656,965.799988,1082.1721094290197
16.049999,14.68636078431372,984.539978,1082.8167915615684
16.139999,14.683850980392148,1016.099976,1083.9096622752938
15.93,14.672399999999998,1032.73999,1084.8540646760782
15.86,14.66319215686275,1038.77002,1086.4279404721567
15.88,14.662878431372548,1092.540039,1088.6730134282352
15.88,14.659403921568632,1085.780029,1090.8476955607844
15.69,14.658101960784313,1106.400024,1092.8194988352943
15.72,14.681129411764704,1131.73999,1094.6548424698042
15.8,14.703984313725494,1132.939941,1095.4393779419606
15.67,14.728368627450976,1133.579956,1095.9328233027452
15.47,14.74432156862745,1129.030029,1097.0850532305883
15.3,14.760909803921566,1148.560059,1098.7668255850979
15.48,14.780047058823525,1161.51001,1099.2090432305881
15.43,14.796643137254902,1179.209961,1099.647363940392
15.41,14.814258823529409,1184.930054,1100.1182730243138
15.41,14.840972549019606,1162.089966,1100.735580959216
15.59,14.869058823529405,1165.310059,1101.6931710392157
15.65,14.892854901960783,1157.26001,1102.3236984839218
15.16,14.914070588235294,1171.410034,1102.5042475592159
15.01,14.928196078431368,1161.969971,1103.100061662745
14.88,14.941082352941176,1181.660034,1102.934017142745
14.97,14.952807843137254,1178.02002,1103.0243690031373
14.93,14.969733333333336,1186.72998,1102.7710917615689
14.78,14.982690196078437,1191.290039,1102.0210979811766
14.82,14.997850980392158,1190.160034,1101.2650271027449
15.01,15.019843137254908,1183.430054,1100.2508955733335
15.08,15.03678431372549,1183.530029,1099.0252952635294
15.07,15.056909803921563,1204.400024,1097.438369609412
15.25,15.077709803921568,1200.47998,1096.0665573035296
15.11,15.090149019607844,1214.349976,1095.0513166086278
15.02,15.08490980392157,1220.75,1094.2308322556862
15.23,15.08209411764706,1215.930054,1092.8405650235295
15.4,15.07487843137255,1211.22998,1091.5370199058825
15.33,15.06770196078431,1204.52002,1090.4910516776472
15.17,15.07194509803922,1205.819946,1089.583599947451
15.23,15.074227450980395,1202.930054,1088.625168178039
15.22,15.074792156862749,1190.48999,1087.8240211843138
15.18,15.077866666666672,1171.650024,1086.5989994345098
15.05,15.086627450980389,1191.030029,1085.5615782266666
14.83,15.095905882352941,1210.849976,1084.7967239576471
14.82,15.110070588235288,1215.02002,1084.424435155294
14.83,15.128917647058815,1207.709961,1084.1557056384313
14.72,15.154368627450985,1214.439941,1083.156311787451
14.14,15.177137254901954,1202.449951,1082.1018252384313
14.15,15.201458823529409,1215.680054,1080.8459958180392
14.29,15.23041568627452,1208.140015,1078.7917425835292
14.27,15.259498039215684,1180.180054,1076.2832180360783
14.09,15.29083921568628,1181.52002,1073.5217052549021
14.45,15.318423529411765,1198.780029,1071.6381661160783
14.56,15.354988274509804,1190.589966,1070.2280789090198
14.58,15.38749803843138,1219.23999,1068.314778850196
14.49,15.422360744313725,1234.449951,1066.2505690086275
14.39,15.447843098039211,1236.719971,1064.5470623631375
14.37,15.469411726274512,1224.380005,1061.945689811765
14.4,15.490690158431375,1226.199951,1058.9468802564706
14.58,15.51105878666666,1211.069946,1056.1748345403923
14.69,15.52300388549019,1216.76001,1053.8741118933333
14.79,15.535348984313728,1218.599976,1051.3285812031372
14.85,15.550517612549019,1225.349976,1048.445073027451
14.69,15.560211730980395,1237.040039,1046.0340210337254
14.68,15.561819574901955,1223.140015,1043.4782095356863
14.6,15.55650977176471,1212.579956,1040.9524305780392
14.63,15.558156831372553,1208.430054,1038.5155534619607
14.46,15.557654871372545,1214.359985,1036.9103787333331
14.15,15.556172519215684,1219.869995,1035.275301930196
14.11,15.554533304313724,1241.599976,1033.760320025098
14.24,15.559984285490195,1255.849976,1032.3869455137258
13.96,15.567717619607842,1254.390015,1030.9324048925491
13.77,15.556047032156865,1264.959961,1030.1362179772548
13.83,15.538658797647056,1276.959961,1030.0071454290196
14.09,15.51632938666666,1270.030029,1030.0582836807841
14.19,15.49777252470588,1283.569946,1031.1396630368627
14,15.477803898039216,1267.109985,1032.3133870917645
14.14,15.4522431145098,1260.670044,1032.860789139608
14.12,15.428580370196082,1255.819946,1032.4650485913728
14.34,15.412713704313724,1248.079956,1032.3136617678433
14.45,15.39992939137255,1267.930054,1032.8115618760785
14.3,15.386941156862749,1277.890015,1033.4030511435292
14.5,15.381278412549019,1293.170044,1033.8875758972551
14.4,15.370274491764707,1289.050049,1035.102753322353
14.39,15.355843119999998,1309.380005,1036.6193972149022
14.5,15.349474493333343,1312.829956,1037.9228183349023
14.42,15.349490180392154,1291.959961,1038.5331699945098
14.56,15.346266651764704,1288.48999,1039.529163137255
14.9,15.33633724078431,1284.98999,1040.5494996839213
14.82,15.328682339607845,1249.439941,1041.4327134243135
14.98,15.320470575686278,1248.920044,1043.043380654902
15.02,15.31049410588235,1245.670044,1045.6905180815686
14.96,15.295309792941174,1255.180054,1048.2046382329413
14.96,15.271607832941188,1255.540039,1050.4690226101964
15.14,15.24781175529412,1261.199951,1052.9114226509805
15.16,15.224815677647058,1263.51001,1055.3639315662745
15.24,15.198007835294112,1266.609985,1058.7442315262747
14.94,15.149184306666669,1248.579956,1062.7536337098036
15.06,15.101898032941174,1267.430054,1066.7978635811764
15.12,15.061286269019611,1266.439941,1071.8548290705883
15.12,15.02107450509804,1249.459961,1077.5141713286273
15.21,14.97502744705883,1253.050049,1083.1042100384316
15.46,14.944533330196082,1234.52002,1089.1728765129412
15.44,14.919458821176473,1228.75,1096.8712145301956
15.6,14.896392156078434,1209.469971,1104.0109568439218
15.61,14.870949019607846,1224.359985,1110.097130618039
15.67,14.842878431372538,1242.97998,1115.7020097058823
15.52,14.815231372549018,1253.689941,1121.2304013278433
15.68,14.789929411764714,1238.160034,1124.7957412125493
15.87,14.772847058823528,1191.810059,1128.7310108321567
15.96,14.761098039215682,1179.680054,1131.9559197984315
15.93,14.754054901960783,1183.5,1134.2736614596074
15.92,14.750094117647052,1165.890015,1136.6124716980394
15.75,14.740603921568622,1168.380005,1138.998661767843
15.85,14.731490196078427,1137.589966,1141.6444255105882
15.8,14.719858823529412,1128.430054,1143.5981174776468
15.87,14.70995294117647,1151.439941,1145.094179912941
15.95,14.694047058823523,1103.25,1145.9329266572547
16.120001,14.666745098039211,1106.459961,1146.574924675294
16.08,14.638862745098042,1145.869995,1148.140016294118
15.94,14.617098039215689,1160.329956,1149.6411905482348
15.59,14.585411764705887,1147.949951,1151.529064698039
15.52,14.547600000000001,1153.290039,1152.9382163419607
15.76,14.513231372549019,1182.170044,1154.7909390266666
15.8,14.489984313725493,1152.689941,1155.9616906054903
15.62,14.471278431372554,1139.829956,1157.3444976313729
15.67,14.445733333333335,1117.579956,1158.4685218541176
15.62,14.42640784313725,1122.140015,1159.476763374902
15.64,14.406799999999995,1142.619995,1160.583734507451
15.43,14.396368627450974,1170.810059,1162.0061243945104
15.33,14.390776470588243,1150.530029,1163.4752994988232
15.43,14.379796078431365,1173.560059,1164.192239524706
15.52,14.37726274509804,1166.709961,1165.120545974902
15.47,14.371396078431372,1197.660034,1165.5776291027455
15.58,14.365694117647063,1180.160034,1165.8423191898037
15.5,14.364799999999997,1233.420044,1166.3655404964707
15.46,14.361341176470587,1264.73999,1167.1490783537256
15.39,14.364141176470584,1261.890015,1168.2590695294116
15.43,14.380878431372548,1253.800049,1169.383942014902
15.45,14.394690196078434,1241.410034,1170.6842377505884
15.23,14.415098039215689,1234.180054,1172.5088574760784
15.23,14.437262745098037,1241.22998,1175.1181268909804
15.25,14.4572,1239.939941,1177.025451027451
15.22,14.477207843137256,1257.939941,1178.2058360854903
15.32,14.504172549019607,1267.650024,1179.2577410360784
15.37,14.531670588235292,1245.859985,1180.6325345207845
15.33,14.562047058823527,1252.819946,1181.7871719654904
15.14,14.580250980392165,1255.27002,1183.4529227780395
15.1,14.602533333333334,1278.939941,1184.6360264180391
14.86,14.626454901960784,1301.530029,1186.1554060972549
14.89,14.649725490196085,1326.609985,1188.816980267451
15.03,14.675858823529413,1315.920044,1191.4803439333334
15.04,14.71091764705883,1318.800049,1193.522946484706
14.99,14.7444,1330.310059,1195.914759342745
14.93,14.783466666666666,1314.76001,1197.2129712862745
15.07,14.82212549019608,1332.530029,1197.9070514109803
15.27,14.862258823529409,1340.890015,1198.5041974447058
15.21,14.89550588235293,1352.26001,1199.5901735247057
15.2,14.934125490196083,1354.310059,1200.6277673584314
15.18,14.979192156862737,1349.469971,1202.2680751788232
14.93,15.026776470588244,1373.469971,1203.6701374407844
14.99,15.072188235294115,1366.01001,1204.9709618549018
14.9,15.116313725490192,1373.72998,1205.979550993726
14.85,15.152933333333335,1364.170044,1206.4830710258825
14.94,15.192643137254898,1354.949951,1207.4778390313722
15.11,15.22947450980392,1357.51001,1208.8196289200002
15.16,15.268109803921563,1364.300049,1210.258160140392
15.17,15.308909803921578,1360.400024,1211.4194469192157
15.24,15.355207882352948,1342.900024,1212.2775097882354
15.28,15.398392195294116,1342.540039,1212.1944674933334
15.28,15.434541214117653,1347.969971,1211.4775193309802
15.16,15.45563140941176,1329.469971,1210.7429068784313
15.26,15.472698075294126,1326.650024,1209.5103043364707
15.29,15.497803956862752,1318.550049,1207.7195293066668
15.55,15.522964740392156,1326.819946,1206.126171283137
15.59,15.539725523921566,1313.27002,1203.9098046807842
15.57,15.557325523137255,1300.800049,1202.2261894980393
15.58,15.571654934117653,1295.859985,1200.677842567059
15.79,15.58560787450981,1298.349976,1199.21104455451
15.76,15.590133363921563,1333.339966,1197.9589912862746
15.69,15.5898823827451,1347.560059,1195.8678989615685
15.7,15.592862774117647,1283.27002,1193.2941414799998
15.5,15.598486302745101,1320.280029,1190.0393397584314
15.53,15.601349047058816,1334.219971,1186.846922089412
15.54,15.60768630117647,1328.920044,1182.7855728007844
15.49,15.609952967058813,1315.189941,1178.4875823192158
15.33,15.609866691764708,1305.949951,1174.9457407301963
15.43,15.606219632156863,1274.859985,1171.5186274384314
15.46,15.603490219607831,1264.73999,1168.207906323137
15.34,15.601129434509803,1305.599976,1166.2668420776472
15.34,15.589647080784323,1322.73999,1164.3398679835293
15.31,15.577968648627447,1312.150024,1162.5287840933333
15.37,15.566909824313726,1340.930054,1160.3412762313726
15.31,15.554447078431366,1359.98999,1158.127698280784
15.16,15.545701979607845,1371.180054,1155.6940452729414
15.19,15.538776488627455,1380.199951,1153.1748605968628
15.19,15.530117664313725,1369.890015,1150.520265116863
15.3,15.513937271372555,1343.550049,1148.5619138807842
15.34,15.496031388235293,1351.459961,1145.8695902243137
15.41,15.468682367843131,1376.540039,1143.2251218909803
15.33,15.44271373960784,1324.969971,1141.2740567639214
15.24,15.422415699607834,1315.22998,1139.2427136949018
